model,loss,entropy,value_loss,policy_loss,tr_loss,tr_entropy,tr_value_loss,tr_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,use_slap,Num_ResBlock,lr,SGD,dropout,L2,extra_act_fc
s0_0.0001lr_SGD0.2dropout_0.0001L2_extra,4.3716307,"tensor(4.1565, device='cuda:0')","tensor(0.2128, device='cuda:0')","tensor(4.1588, device='cuda:0')",4.385371208,4.156457901,0.224048778,4.161322594,7.96E-05,1,0.00246268,-0.003073396,TRUE,0,0.0001,TRUE,0.2,0.0001,TRUE
s0_0.0001lr_SGD0.3dropout_0.0001L2_extra,4.374543,"tensor(4.1562, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(4.1613, device='cuda:0')",4.363084793,4.156051636,0.203735337,4.159349442,0.00028028,1,-0.000579661,-0.002008062,TRUE,0,0.0001,TRUE,0.3,0.0001,TRUE
s0_0.0001lr_SGD0.4dropout_0.0001L2_extra,4.367353,"tensor(4.1557, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1544, device='cuda:0')",4.370389462,4.155583858,0.215498596,4.154891014,0.000190049,1,-0.007936879,2.61E-05,TRUE,0,0.0001,TRUE,0.4,0.0001,TRUE
s0_0.0001lr_Adam0dropout_0.0001L2_extra,3.0122986,"tensor(3.0222, device='cuda:0')","tensor(0.0128, device='cuda:0')","tensor(2.9995, device='cuda:0')",2.97634387,3.001309633,0.014415426,2.961928368,6.70E-05,1,0.935027041,0.934882324,TRUE,0,0.0001,FALSE,0,0.0001,TRUE
s0_0.0001lr_Adam0.1dropout_0.0001L2_extra,3.0373564,"tensor(3.0550, device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(3.0232, device='cuda:0')",2.985455751,3.05176878,0.014673555,2.97078228,0.14858888,1,0.932186962,0.93359668,TRUE,0,0.0001,FALSE,0.1,0.0001,TRUE
s0_0.0001lr_Adam0.2dropout_0.0001L2_extra,3.052757,"tensor(3.0825, device='cuda:0')","tensor(0.0187, device='cuda:0')","tensor(3.0341, device='cuda:0')",3.180867195,3.231777668,0.013099819,3.167767286,0.19682997,1,0.937417236,0.936714896,TRUE,0,0.0001,FALSE,0.2,0.0001,TRUE
s0_0.0001lr_Adam0.3dropout_0.0001L2_extra,3.0426977,"tensor(3.0712, device='cuda:0')","tensor(0.0258, device='cuda:0')","tensor(3.0169, device='cuda:0')",3.293057203,3.232388258,0.034220263,3.258836985,0.33072254,1,0.834791215,0.822994993,TRUE,0,0.0001,FALSE,0.3,0.0001,TRUE
s0_0.0001lr_Adam0.4dropout_0.0001L2_extra,3.1433034,"tensor(3.2748, device='cuda:0')","tensor(0.0218, device='cuda:0')","tensor(3.1215, device='cuda:0')",3.205241442,3.281410933,0.027004074,3.178237438,0.39343297,1,0.896994955,0.890057276,TRUE,0,0.0001,FALSE,0.4,0.0001,TRUE
s0_1e-05lr_SGD0dropout_0.0001L2_extra,4.4101033,"tensor(4.1562, device='cuda:0')","tensor(0.2469, device='cuda:0')","tensor(4.1632, device='cuda:0')",4.419166088,4.156247139,0.259659111,4.159506798,1.42E-08,1,-0.000377346,-0.000377057,TRUE,0,1.00E-05,TRUE,0,0.0001,TRUE
s0_1e-05lr_SGD0.1dropout_0.0001L2_extra,4.433613,"tensor(4.1559, device='cuda:0')","tensor(0.2668, device='cuda:0')","tensor(4.1668, device='cuda:0')",4.431946278,4.155849934,0.267146468,4.16479969,3.91E-05,1,-8.75E-05,-0.004007055,TRUE,0,1.00E-05,TRUE,0.1,0.0001,TRUE
s0_1e-05lr_SGD0.2dropout_0.0001L2_extra,4.4621315,"tensor(4.1564, device='cuda:0')","tensor(0.3016, device='cuda:0')","tensor(4.1606, device='cuda:0')",4.487093449,4.156299591,0.326100945,4.160992622,0.000184861,1,0.001253651,0.001590965,TRUE,0,1.00E-05,TRUE,0.2,0.0001,TRUE
s0_1e-05lr_SGD0.3dropout_0.0001L2_extra,4.459348,"tensor(4.1564, device='cuda:0')","tensor(0.2977, device='cuda:0')","tensor(4.1617, device='cuda:0')",4.460780144,4.156329155,0.300172627,4.160607338,0.00019931,1,0.002968148,-0.002173672,TRUE,0,1.00E-05,TRUE,0.3,0.0001,TRUE
s0_1e-05lr_SGD0.4dropout_0.0001L2_extra,4.4189053,"tensor(4.1562, device='cuda:0')","tensor(0.2545, device='cuda:0')","tensor(4.1644, device='cuda:0')",4.443215847,4.156074524,0.280385077,4.16283083,0.00016498,1,-0.001095199,7.58E-05,TRUE,0,1.00E-05,TRUE,0.4,0.0001,TRUE
s0_1e-05lr_Adam0dropout_0.0001L2_extra,4.3131537,"tensor(4.1116, device='cuda:0')","tensor(0.2004, device='cuda:0')","tensor(4.1128, device='cuda:0')",4.302223206,4.11166954,0.217991054,4.08423233,2.33E-07,1,0.056989297,0.057306449,TRUE,0,1.00E-05,FALSE,0,0.0001,TRUE
s0_1e-05lr_Adam0.1dropout_0.0001L2_extra,4.3154197,"tensor(4.1191, device='cuda:0')","tensor(0.1997, device='cuda:0')","tensor(4.1157, device='cuda:0')",4.331147194,4.113576889,0.204628691,4.126518726,0.010594318,1,0.042387801,0.048506475,TRUE,0,1.00E-05,FALSE,0.1,0.0001,TRUE
s0_1e-05lr_Adam0.2dropout_0.0001L2_extra,4.2778583,"tensor(4.1220, device='cuda:0')","tensor(0.1631, device='cuda:0')","tensor(4.1148, device='cuda:0')",4.307235718,4.115848541,0.18551749,4.121718407,0.012676819,1,0.188533054,0.165766545,TRUE,0,1.00E-05,FALSE,0.2,0.0001,TRUE
s0_1e-05lr_Adam0.3dropout_0.0001L2_extra,4.328919,"tensor(4.1377, device='cuda:0')","tensor(0.2069, device='cuda:0')","tensor(4.1221, device='cuda:0')",4.363669395,4.127454758,0.239063457,4.124606133,0.020420097,1,-0.038501893,-0.015977096,TRUE,0,1.00E-05,FALSE,0.3,0.0001,TRUE
s0_1e-05lr_Adam0.4dropout_0.0001L2_extra,4.3191576,"tensor(4.1377, device='cuda:0')","tensor(0.1954, device='cuda:0')","tensor(4.1237, device='cuda:0')",4.351772785,4.127726078,0.230925947,4.120846748,0.018447138,1,0.025159816,0.023028937,TRUE,0,1.00E-05,FALSE,0.4,0.0001,TRUE
s5_0.1lr_SGD0dropout_0.0001L2_extra,3.4849706,"tensor(4.0072, device='cuda:0')","tensor(0.0198, device='cuda:0')","tensor(3.4652, device='cuda:0')",2.774727345,2.780272007,1.71E-07,2.774727106,0.001708492,1,0.999999289,0.999999418,TRUE,5,0.1,TRUE,0,0.0001,TRUE
s5_0.1lr_SGD0.1dropout_0.0001L2_extra,3.6873848,"tensor(4.0742, device='cuda:0')","tensor(0.0177, device='cuda:0')","tensor(3.6696, device='cuda:0')",2.868260622,2.868202209,9.35E-06,2.868251324,0.015606705,1,0.999958052,0.999961411,TRUE,5,0.1,TRUE,0.1,0.0001,TRUE
s5_0.1lr_SGD0.2dropout_0.0001L2_extra,3.7476177,"tensor(4.0705, device='cuda:0')","tensor(0.1817, device='cuda:0')","tensor(3.5660, device='cuda:0')",2.837565899,2.832183123,3.33E-06,2.837562561,0.015527871,1,0.999984823,0.999969736,TRUE,5,0.1,TRUE,0.2,0.0001,TRUE
s5_0.1lr_SGD0.3dropout_0.0001L2_extra,3.805481,"tensor(4.1188, device='cuda:0')","tensor(0.0157, device='cuda:0')","tensor(3.7898, device='cuda:0')",2.840780497,2.8400774,4.57E-06,2.840775967,0.029963251,1,0.999977303,0.999979229,TRUE,5,0.1,TRUE,0.3,0.0001,TRUE
s5_0.1lr_SGD0.4dropout_0.0001L2_extra,3.9973583,"tensor(3.8434, device='cuda:0')","tensor(0.6500, device='cuda:0')","tensor(3.3474, device='cuda:0')",2.894750118,2.899600267,3.01E-06,2.894747019,0.05846886,1,0.999993551,0.999890921,TRUE,5,0.1,TRUE,0.4,0.0001,TRUE
s5_0.1lr_Adam0dropout_0.0001L2_extra,4.3322906,"tensor(4.0974, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1193, device='cuda:0')",4.322865486,4.096617699,0.219856024,4.103009224,0.000171387,1,0,0,TRUE,5,0.1,FALSE,0,0.0001,TRUE
s5_0.1lr_Adam0.1dropout_0.0001L2_extra,4.477594,"tensor(4.1564, device='cuda:0')","tensor(0.3081, device='cuda:0')","tensor(4.1695, device='cuda:0')",2.895999432,2.905593395,0.000238422,2.895761013,0.19240755,1,0.999487155,0.999482245,TRUE,5,0.1,FALSE,0.1,0.0001,TRUE
s5_0.1lr_Adam0.2dropout_0.0001L2_extra,4.428091,"tensor(4.1047, device='cuda:0')","tensor(0.3124, device='cuda:0')","tensor(4.1157, device='cuda:0')",4.111271381,4.105329514,0.002348188,4.108922958,0.000219247,1,0.988329528,0.98530892,TRUE,5,0.1,FALSE,0.2,0.0001,TRUE
s5_0.1lr_Adam0.3dropout_0.0001L2_extra,4.425448,"tensor(4.1012, device='cuda:0')","tensor(0.3066, device='cuda:0')","tensor(4.1188, device='cuda:0')",4.129789352,4.10157299,0.00748909,4.122300148,0.000193413,1,0.963928961,0.950915818,TRUE,5,0.1,FALSE,0.3,0.0001,TRUE
s5_0.1lr_Adam0.4dropout_0.0001L2_extra,4.3306823,"tensor(4.1034, device='cuda:0')","tensor(0.2141, device='cuda:0')","tensor(4.1166, device='cuda:0')",4.332999706,4.103004932,0.222551763,4.110447884,0.000126338,1,0,0,TRUE,5,0.1,FALSE,0.4,0.0001,TRUE
s5_0.01lr_SGD0dropout_0.0001L2_extra,4.2265563,"tensor(4.0431, device='cuda:0')","tensor(0.2828, device='cuda:0')","tensor(3.9437, device='cuda:0')",2.936922789,2.950942039,4.18E-05,2.936881065,0.002371484,1,0.999798887,0.999775665,TRUE,5,0.01,TRUE,0,0.0001,TRUE
s5_0.01lr_SGD0.1dropout_0.0001L2_extra,4.2878084,"tensor(4.1498, device='cuda:0')","tensor(0.2206, device='cuda:0')","tensor(4.0672, device='cuda:0')",2.988031626,2.996522427,8.23E-05,2.987949371,0.023851737,1,0.999611588,0.999584856,TRUE,5,0.01,TRUE,0.1,0.0001,TRUE
s5_0.01lr_SGD0.2dropout_0.0001L2_extra,3.8220255,"tensor(3.8915, device='cuda:0')","tensor(0.0686, device='cuda:0')","tensor(3.7534, device='cuda:0')",2.760786533,2.773208141,7.52E-05,2.760711432,0.045687363,1,0.999624204,0.99958352,TRUE,5,0.01,TRUE,0.2,0.0001,TRUE
s5_0.01lr_SGD0.3dropout_0.0001L2_extra,4.4436126,"tensor(4.1573, device='cuda:0')","tensor(0.2999, device='cuda:0')","tensor(4.1437, device='cuda:0')",2.811589718,2.826258898,9.26E-05,2.811497211,0.07192814,1,0.999566551,0.999625032,TRUE,5,0.01,TRUE,0.3,0.0001,TRUE
s5_0.01lr_SGD0.4dropout_0.0001L2_extra,4.016737,"tensor(4.1209, device='cuda:0')","tensor(0.2479, device='cuda:0')","tensor(3.7689, device='cuda:0')",2.923398256,2.93580842,0.000443739,2.922954559,0.1280756,1,0.999135572,0.998388527,TRUE,5,0.01,TRUE,0.4,0.0001,TRUE
s5_0.01lr_Adam0dropout_0.0001L2_extra,4.47442,"tensor(4.1557, device='cuda:0')","tensor(0.3072, device='cuda:0')","tensor(4.1672, device='cuda:0')",2.892752886,2.895517588,1.66E-05,2.892736435,0.000528826,1,0.999924073,0.999799805,TRUE,5,0.01,FALSE,0,0.0001,TRUE
s5_0.01lr_Adam0.1dropout_0.0001L2_extra,4.4786096,"tensor(4.1558, device='cuda:0')","tensor(0.3080, device='cuda:0')","tensor(4.1706, device='cuda:0')",2.977680445,2.992671967,3.35E-05,2.977646828,0.019991137,1,0.999665245,0.999910992,TRUE,5,0.01,FALSE,0.1,0.0001,TRUE
s5_0.01lr_Adam0.2dropout_0.0001L2_extra,4.477228,"tensor(4.1570, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(4.1715, device='cuda:0')",2.991410017,2.964425564,0.002017391,2.989392519,0.057570253,1,0.99072633,0.986881477,TRUE,5,0.01,FALSE,0.2,0.0001,TRUE
s5_0.01lr_Adam0.3dropout_0.0001L2_extra,4.470183,"tensor(4.1567, device='cuda:0')","tensor(0.2999, device='cuda:0')","tensor(4.1703, device='cuda:0')",2.833575964,2.845271587,0.003012355,2.830563545,0.14310631,1,0.997959473,0.996816827,TRUE,5,0.01,FALSE,0.3,0.0001,TRUE
s5_0.01lr_Adam0.4dropout_0.0001L2_extra,4.4770627,"tensor(4.1570, device='cuda:0')","tensor(0.3071, device='cuda:0')","tensor(4.1700, device='cuda:0')",3.027849436,3.015749454,0.004958627,3.022890806,0.2774701,1,0.975880119,0.999593929,TRUE,5,0.01,FALSE,0.4,0.0001,TRUE
s5_0.001lr_SGD0dropout_0.0001L2_extra,4.18956,"tensor(4.1118, device='cuda:0')","tensor(0.1204, device='cuda:0')","tensor(4.0692, device='cuda:0')",2.921184778,2.957724094,0.001026802,2.920157909,1.57E-05,1,0.995199722,0.995386291,TRUE,5,0.001,TRUE,0,0.0001,TRUE
s5_0.001lr_SGD0.1dropout_0.0001L2_extra,4.106816,"tensor(4.0249, device='cuda:0')","tensor(0.0690, device='cuda:0')","tensor(4.0378, device='cuda:0')",2.903308868,2.96812892,0.000240989,2.903067827,0.035752945,1,0.998649992,0.998912194,TRUE,5,0.001,TRUE,0.1,0.0001,TRUE
s5_0.001lr_SGD0.2dropout_0.0001L2_extra,4.515439,"tensor(3.6811, device='cuda:0')","tensor(0.1290, device='cuda:0')","tensor(4.3864, device='cuda:0')",2.90447998,2.982525826,0.000445807,2.904034138,0.10203468,1,0.997971308,0.997772869,TRUE,5,0.001,TRUE,0.2,0.0001,TRUE
s5_0.001lr_SGD0.3dropout_0.0001L2_extra,3.9940069,"tensor(3.8908, device='cuda:0')","tensor(0.0486, device='cuda:0')","tensor(3.9455, device='cuda:0')",2.860672474,2.986251831,0.000531779,2.8601408,0.14862819,1,0.997558672,0.996658762,TRUE,5,0.001,TRUE,0.3,0.0001,TRUE
s5_0.001lr_SGD0.4dropout_0.0001L2_extra,4.4251194,"tensor(4.1485, device='cuda:0')","tensor(0.3064, device='cuda:0')","tensor(4.1187, device='cuda:0')",2.910202742,3.051093102,0.001141333,2.909061432,0.31301492,1,0.995884168,0.994499297,TRUE,5,0.001,TRUE,0.4,0.0001,TRUE
s5_0.001lr_Adam0dropout_0.0001L2_extra,3.7081397,"tensor(3.9988, device='cuda:0')","tensor(0.0407, device='cuda:0')","tensor(3.6675, device='cuda:0')",2.850728273,2.862971306,1.26E-06,2.850727081,0.012321084,1,0.999994424,0.999991969,TRUE,5,0.001,FALSE,0,0.0001,TRUE
s5_0.001lr_Adam0.1dropout_0.0001L2_extra,3.9431798,"tensor(3.9097, device='cuda:0')","tensor(0.5899, device='cuda:0')","tensor(3.3533, device='cuda:0')",2.677909613,2.686975718,1.83E-05,2.677891254,0.02432128,1,0.999924051,0.999922807,TRUE,5,0.001,FALSE,0.1,0.0001,TRUE
s5_0.001lr_Adam0.2dropout_0.0001L2_extra,3.7733705,"tensor(4.1235, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(3.7368, device='cuda:0')",2.792071819,2.801176548,2.76E-05,2.792044163,0.020436749,1,0.99987028,0.999847997,TRUE,5,0.001,FALSE,0.2,0.0001,TRUE
s5_0.001lr_Adam0.3dropout_0.0001L2_extra,4.3328824,"tensor(4.1529, device='cuda:0')","tensor(0.2945, device='cuda:0')","tensor(4.0383, device='cuda:0')",2.747926235,2.766127825,3.85E-05,2.74788785,0.051334944,1,0.999832279,0.999866916,TRUE,5,0.001,FALSE,0.3,0.0001,TRUE
s5_0.001lr_Adam0.4dropout_0.0001L2_extra,3.4584765,"tensor(4.0042, device='cuda:0')","tensor(0.0171, device='cuda:0')","tensor(3.4414, device='cuda:0')",2.916415215,2.921872616,1.24E-05,2.916402817,0.03838041,1,0.999914307,0.999938914,TRUE,5,0.001,FALSE,0.4,0.0001,TRUE
s5_0.0001lr_SGD0dropout_0.0001L2_extra,4.3119574,"tensor(4.1547, device='cuda:0')","tensor(0.1689, device='cuda:0')","tensor(4.1430, device='cuda:0')",3.753872871,4.074256897,0.007651513,3.746221304,3.32E-07,1,0.969046534,0.969133587,TRUE,5,0.0001,TRUE,0,0.0001,TRUE
s5_0.0001lr_SGD0.1dropout_0.0001L2_extra,4.332343,"tensor(4.1519, device='cuda:0')","tensor(0.1853, device='cuda:0')","tensor(4.1470, device='cuda:0')",3.838999987,4.090994835,0.013167661,3.825832367,0.016169962,1,0.942702482,0.940309969,TRUE,5,0.0001,TRUE,0.1,0.0001,TRUE
s5_0.0001lr_SGD0.2dropout_0.0001L2_extra,4.390875,"tensor(4.1546, device='cuda:0')","tensor(0.2522, device='cuda:0')","tensor(4.1387, device='cuda:0')",3.835547447,4.078573704,0.018063989,3.817483425,0.035623156,1,0.927936423,0.937282057,TRUE,5,0.0001,TRUE,0.2,0.0001,TRUE
s5_0.0001lr_SGD0.3dropout_0.0001L2_extra,4.277167,"tensor(4.1429, device='cuda:0')","tensor(0.1415, device='cuda:0')","tensor(4.1357, device='cuda:0')",3.907385588,4.084993362,0.012642513,3.894742966,0.057212077,1,0.953538364,0.94633076,TRUE,5,0.0001,TRUE,0.3,0.0001,TRUE
s5_0.0001lr_SGD0.4dropout_0.0001L2_extra,4.417018,"tensor(4.1116, device='cuda:0')","tensor(0.2531, device='cuda:0')","tensor(4.1639, device='cuda:0')",3.946893215,4.085161209,0.017286414,3.929606915,0.07136889,1,0.930227254,0.923876579,TRUE,5,0.0001,TRUE,0.4,0.0001,TRUE
s5_0.0001lr_Adam0dropout_0.0001L2_extra,4.387762,"tensor(4.1563, device='cuda:0')","tensor(0.2588, device='cuda:0')","tensor(4.1290, device='cuda:0')",2.757218361,2.809565306,5.34E-05,2.757164955,0.000630198,1,0.999838219,0.999820851,TRUE,5,0.0001,FALSE,0,0.0001,TRUE
s5_0.0001lr_Adam0.1dropout_0.0001L2_extra,4.3968368,"tensor(4.1551, device='cuda:0')","tensor(0.2928, device='cuda:0')","tensor(4.1040, device='cuda:0')",2.894712925,2.93891716,0.000111511,2.894601345,0.01757802,1,0.999472716,0.999438851,TRUE,5,0.0001,FALSE,0.1,0.0001,TRUE
s5_0.0001lr_Adam0.2dropout_0.0001L2_extra,4.3345633,"tensor(4.1018, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.0272, device='cuda:0')",2.960795403,2.990642071,0.000126257,2.960669041,0.05454944,1,0.999408148,0.999489846,TRUE,5,0.0001,FALSE,0.2,0.0001,TRUE
s5_0.0001lr_Adam0.3dropout_0.0001L2_extra,4.3359017,"tensor(4.1500, device='cuda:0')","tensor(0.3040, device='cuda:0')","tensor(4.0319, device='cuda:0')",2.854854345,2.912132263,0.000256603,2.854597807,0.0818325,1,0.998743257,0.998598674,TRUE,5,0.0001,FALSE,0.3,0.0001,TRUE
s5_0.0001lr_Adam0.4dropout_0.0001L2_extra,4.278078,"tensor(4.1435, device='cuda:0')","tensor(0.2935, device='cuda:0')","tensor(3.9846, device='cuda:0')",2.874758244,2.954529047,0.000293846,2.874464512,0.18158263,1,0.998523356,0.998483815,TRUE,5,0.0001,FALSE,0.4,0.0001,TRUE
s5_1e-05lr_SGD0dropout_0.0001L2_extra,4.432639,"tensor(4.1492, device='cuda:0')","tensor(0.2668, device='cuda:0')","tensor(4.1659, device='cuda:0')",4.257314205,4.144523144,0.131318495,4.125995636,5.60E-09,1,0.395114022,0.395457517,TRUE,5,1.00E-05,TRUE,0,0.0001,TRUE
s5_1e-05lr_SGD0.1dropout_0.0001L2_extra,4.460099,"tensor(4.1362, device='cuda:0')","tensor(0.2624, device='cuda:0')","tensor(4.1977, device='cuda:0')",4.291103363,4.145560265,0.142236859,4.148866653,0.004556638,1,0.351570385,0.339103862,TRUE,5,1.00E-05,TRUE,0.1,0.0001,TRUE
s5_1e-05lr_SGD0.2dropout_0.0001L2_extra,4.4154725,"tensor(4.1445, device='cuda:0')","tensor(0.2564, device='cuda:0')","tensor(4.1590, device='cuda:0')",4.287064552,4.139724255,0.135253668,4.151811123,0.012616977,1,0.375362159,0.369223403,TRUE,5,1.00E-05,TRUE,0.2,0.0001,TRUE
s5_1e-05lr_SGD0.3dropout_0.0001L2_extra,4.4813128,"tensor(4.1557, device='cuda:0')","tensor(0.3183, device='cuda:0')","tensor(4.1630, device='cuda:0')",4.28243494,4.138476372,0.135461107,4.14697361,0.019650074,1,0.357554321,0.364165624,TRUE,5,1.00E-05,TRUE,0.3,0.0001,TRUE
s5_1e-05lr_SGD0.4dropout_0.0001L2_extra,4.389086,"tensor(4.1556, device='cuda:0')","tensor(0.2302, device='cuda:0')","tensor(4.1588, device='cuda:0')",4.31619072,4.130723953,0.1627464,4.15344429,0.032380868,1,0.224665344,0.253262115,TRUE,5,1.00E-05,TRUE,0.4,0.0001,TRUE
s5_1e-05lr_Adam0dropout_0.0001L2_extra,4.459284,"tensor(4.1259, device='cuda:0')","tensor(0.3583, device='cuda:0')","tensor(4.1010, device='cuda:0')",3.198497534,3.693221092,0.000702756,3.197794676,8.24E-06,1,0.996892579,0.99692637,TRUE,5,1.00E-05,FALSE,0,0.0001,TRUE
s5_1e-05lr_Adam0.1dropout_0.0001L2_extra,4.328042,"tensor(4.1543, device='cuda:0')","tensor(0.2070, device='cuda:0')","tensor(4.1211, device='cuda:0')",3.178966761,3.751218796,0.002390045,3.176576614,0.040654488,1,0.989016573,0.988778693,TRUE,5,1.00E-05,FALSE,0.1,0.0001,TRUE
s5_1e-05lr_Adam0.2dropout_0.0001L2_extra,4.38935,"tensor(4.1299, device='cuda:0')","tensor(0.2896, device='cuda:0')","tensor(4.0998, device='cuda:0')",3.249417305,3.706474781,0.00172193,3.247695446,0.07897897,1,0.991600346,0.99148917,TRUE,5,1.00E-05,FALSE,0.2,0.0001,TRUE
s5_1e-05lr_Adam0.3dropout_0.0001L2_extra,4.2974024,"tensor(4.1460, device='cuda:0')","tensor(0.1953, device='cuda:0')","tensor(4.1021, device='cuda:0')",3.303870916,3.79584074,0.005353824,3.298516989,0.12918517,1,0.978058636,0.976673638,TRUE,5,1.00E-05,FALSE,0.3,0.0001,TRUE
s5_1e-05lr_Adam0.4dropout_0.0001L2_extra,4.269115,"tensor(4.1566, device='cuda:0')","tensor(0.1262, device='cuda:0')","tensor(4.1429, device='cuda:0')",3.425477028,3.848490715,0.003209533,3.422267437,0.18768838,1,0.980895474,0.982147764,TRUE,5,1.00E-05,FALSE,0.4,0.0001,TRUE
s10_0.1lr_SGD0dropout_0.0001L2_extra,4.4533877,"tensor(4.1304, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1459, device='cuda:0')",2.745014906,2.750298977,2.65E-07,2.745014668,0.002675116,1,0.999998917,0.999999077,TRUE,10,0.1,TRUE,0,0.0001,TRUE
s10_0.1lr_SGD0.1dropout_0.0001L2_extra,4.480922,"tensor(4.1546, device='cuda:0')","tensor(0.3062, device='cuda:0')","tensor(4.1747, device='cuda:0')",2.779515266,2.783890247,9.52E-06,2.77950573,0.012324406,1,0.999962032,0.999962076,TRUE,10,0.1,TRUE,0.1,0.0001,TRUE
s10_0.1lr_SGD0.2dropout_0.0001L2_extra,4.4855022,"tensor(4.1557, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1779, device='cuda:0')",2.751835585,2.75765419,7.88E-06,2.751827717,0.03400944,1,0.999968592,0.999965451,TRUE,10,0.1,TRUE,0.2,0.0001,TRUE
s10_0.1lr_SGD0.3dropout_0.0001L2_extra,4.477296,"tensor(4.1556, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1698, device='cuda:0')",2.81439662,2.813886166,2.26E-06,2.814394474,0.039499614,1,0.999990312,0.999990458,TRUE,10,0.1,TRUE,0.3,0.0001,TRUE
s10_0.1lr_SGD0.4dropout_0.0001L2_extra,4.478264,"tensor(4.1568, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1709, device='cuda:0')",2.931261539,2.933110952,0.002577459,2.928683996,0.10017723,1,0.989730115,0.98852401,TRUE,10,0.1,TRUE,0.4,0.0001,TRUE
s10_0.1lr_Adam0dropout_0.0001L2_extra,4.34118,"tensor(4.1035, device='cuda:0')","tensor(0.2208, device='cuda:0')","tensor(4.1204, device='cuda:0')",4.268671036,4.103519917,0.15335381,4.115317345,0.000227336,1,0.288628742,0.289211975,TRUE,10,0.1,FALSE,0,0.0001,TRUE
s10_0.1lr_Adam0.1dropout_0.0001L2_extra,4.482353,"tensor(4.1554, device='cuda:0')","tensor(0.3089, device='cuda:0')","tensor(4.1735, device='cuda:0')",2.895705223,2.916833878,8.02E-06,2.895697117,0.25057226,1,0.994563189,0.999942972,TRUE,10,0.1,FALSE,0.1,0.0001,TRUE
s10_0.1lr_Adam0.2dropout_0.0001L2_extra,4.3970447,"tensor(4.1338, device='cuda:0')","tensor(0.2367, device='cuda:0')","tensor(4.1604, device='cuda:0')",3.372668982,3.279506683,0.085865363,3.286803722,0.22052012,1,0.61550697,0.61530341,TRUE,10,0.1,FALSE,0.2,0.0001,TRUE
s10_0.1lr_Adam0.3dropout_0.0001L2_extra,4.479674,"tensor(4.1470, device='cuda:0')","tensor(0.3115, device='cuda:0')","tensor(4.1682, device='cuda:0')",3.048882246,3.033382416,2.08E-05,3.048861504,0.45211506,1,0.999660529,0.998170247,TRUE,10,0.1,FALSE,0.3,0.0001,TRUE
s10_0.1lr_Adam0.4dropout_0.0001L2_extra,4.4168415,"tensor(4.1390, device='cuda:0')","tensor(0.2653, device='cuda:0')","tensor(4.1516, device='cuda:0')",3.513370514,3.433648109,0.055886924,3.45748353,0.6767119,1,0.749655223,0.741194614,TRUE,10,0.1,FALSE,0.4,0.0001,TRUE
s10_0.01lr_SGD0dropout_0.0001L2_extra,4.456539,"tensor(4.1433, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1490, device='cuda:0')",2.829602718,2.848129272,2.77E-05,2.829575062,0.004001789,1,0.999874095,0.999885531,TRUE,10,0.01,TRUE,0,0.0001,TRUE
s10_0.01lr_SGD0.1dropout_0.0001L2_extra,4.432648,"tensor(4.1287, device='cuda:0')","tensor(0.3062, device='cuda:0')","tensor(4.1264, device='cuda:0')",2.937289238,2.942144156,0.000104528,2.937184811,0.021819571,1,0.999641378,0.99959541,TRUE,10,0.01,TRUE,0.1,0.0001,TRUE
s10_0.01lr_SGD0.2dropout_0.0001L2_extra,4.554734,"tensor(3.9398, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.2472, device='cuda:0')",2.881869316,2.888032436,0.000109737,2.881759644,0.03347334,1,0.999517024,0.999365247,TRUE,10,0.01,TRUE,0.2,0.0001,TRUE
s10_0.01lr_SGD0.3dropout_0.0001L2_extra,4.4741898,"tensor(4.1575, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.1669, device='cuda:0')",2.859833002,2.868150234,0.000112298,2.859720707,0.0337283,1,0.999388794,0.999468123,TRUE,10,0.01,TRUE,0.3,0.0001,TRUE
s10_0.01lr_SGD0.4dropout_0.0001L2_extra,4.468698,"tensor(4.1575, device='cuda:0')","tensor(0.3049, device='cuda:0')","tensor(4.1638, device='cuda:0')",2.688293219,2.708267212,0.000103988,2.688189268,0.14422424,1,0.999537336,0.999497866,TRUE,10,0.01,TRUE,0.4,0.0001,TRUE
