model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,2.944505215,3.017162323,0.01726627,2.927238941,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.035317421,3.023709774,0.010765452,3.024551868,0.006540596,1,0.94845937,0.945886001
0.001L2_cc_state,2.947742224,2.888560295,0.018741164,2.929001093,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.871670246,2.924050808,0.01774024,2.853929996,0.010950262,1,0.923365451,0.922088091
0.001L2_cc_state,2.946168184,3.03445816,0.016653279,2.929514885,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.967617989,2.903935671,0.014194584,2.9534235,0.021912064,1,0.936828964,0.961301593
0.001L2_cc_state,2.979017496,3.139137506,0.032605086,2.946412325,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.063322067,3.134546757,0.008861959,3.054460049,0.008164978,1,0.960808737,0.917203838
0.001L2_cc_state,2.940574884,2.992910147,0.017556634,2.923018217,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.905490398,2.974262238,0.010583991,2.894906521,0.000423464,1,0.958726859,0.967465508
0.001L2_cc_state,2.933050632,2.942893982,0.014338442,2.918712139,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.935688734,2.994241714,0.011396481,2.924292326,0.003178394,1,0.953387877,0.95733462
0.001L2_cc_state,2.942830563,2.877416849,0.017992569,2.924838066,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.918827057,2.925971031,0.010430908,2.908396244,0.002397323,1,0.952502372,0.943838138
0.001L2_cc_state,2.942589045,2.868609428,0.017726207,2.924862862,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.889891148,2.849853754,0.011074318,2.878816843,0.000718483,1,0.950177697,0.956837061
0.001L2_cc_state,2.933341026,2.927341461,0.015738433,2.917602539,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.872758865,2.875118017,0.008592762,2.864166021,0.001895456,1,0.961389588,0.974651813
0.001L2_cc_state,2.932567358,2.900011778,0.014764011,2.917803288,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.971096039,2.974092484,0.007817421,2.963278532,0.000460447,1,0.963429491,0.965439124
0.001L2_cc_state,2.93102932,2.929893255,0.014647592,2.916381836,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.895515442,2.879092216,0.007720848,2.887794495,0.000795767,1,0.965466128,0.967475347
0.001L2_cc_state,2.930652142,2.973743916,0.014661104,2.915991068,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.992537737,2.974449873,0.007207546,2.985330105,0.005721305,1,0.965855253,0.969667338
0.001L2_cc_state,2.930352688,2.971918106,0.013611188,2.91674161,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.715713024,2.784636021,0.011715997,2.703997135,0.000829924,1,0.950707414,0.951750465
0.001L2_cc_state,2.935317755,3.014570475,0.0171031,2.91821456,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.893740416,2.936077118,0.008922237,2.884818077,0.001846443,1,0.960591662,0.955681226
0.001L2_cc_state,2.924819469,2.911317348,0.014100509,2.910718918,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.825190306,2.893558025,0.007699692,2.817490578,0.00416722,1,0.969425452,0.972715692
0.001L2_cc_state,2.92263031,2.917708397,0.013426098,2.909204245,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.851815224,2.865782261,0.006677991,2.845137119,0.000353032,1,0.970306062,0.971938913
0.001L2_cc_state,2.924192429,2.911653519,0.014887814,2.909304619,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.151120424,3.178556919,0.00408241,3.147037983,0.001676761,1,0.979482005,0.975464882
0.001L2_cc_state,2.937238693,2.872160912,0.023525123,2.913713455,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.897113323,2.907670021,0.010189631,2.88692379,0.003340763,1,0.954197185,0.94106134
0.001L2_cc_state,2.921426535,2.91616416,0.014235643,2.9071908,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.889455557,2.912791729,0.006890443,2.882565022,0.000282506,1,0.968926569,0.969327146
0.001L2_cc_state,2.92288065,2.899597406,0.014368905,2.908511639,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.034271717,3.027276516,0.004172451,3.030099154,0.000381077,1,0.97983393,0.979928838
