model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
s0_size1258_originalsize1258,2.944161177,2.626164675,0.008559249,2.93560195,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.872236252,2.885319233,0.00015164,2.872084618,0.002960404,1,0.999248108,0.999542826
s0_size1258_originalsize1258,2.941334963,2.629981756,0.008498034,2.932837009,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.750140429,2.761622906,5.26E-05,2.750087738,0.002244127,1,0.99980343,0.999751779
s0_size1258_originalsize1258,2.944156408,2.627104998,0.008500815,2.935655594,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.721948147,2.733859062,7.60E-05,2.721872091,0.003694162,1,0.999678114,0.999723573
s0_size1258_originalsize1258,2.944804907,2.627118587,0.008818561,2.93598628,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.890116692,2.903435707,2.50E-05,2.890091658,0.002064422,1,0.999874242,0.999901861
s0_size1258_originalsize1258,2.947135687,2.62402916,0.009013434,2.938122272,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.787436247,2.799769402,2.21E-05,2.787414074,0.004156241,1,0.999897873,0.99990685
s0_size1258_originalsize1258,2.948370934,2.622637749,0.009382925,2.93898797,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.773142815,2.785460472,1.75E-05,2.77312541,0.002785446,1,0.999927087,0.999923624
s0_size1258_originalsize1258,2.953794718,2.615680933,0.009878625,2.943916082,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.686992884,2.699790001,1.72E-05,2.686975718,0.004568272,1,0.999935289,0.999813213
s0_size1258_originalsize1258,2.949549913,2.622748375,0.009059932,2.940490007,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.727931738,2.739284039,2.19E-05,2.727909803,0.001934386,1,0.999918779,0.999895915
s0_size1258_originalsize1258,2.949767351,2.622145653,0.009015962,2.940751314,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.818163395,2.82956028,1.48E-05,2.818148613,0.002298297,1,0.999942084,0.999897418
s0_size1258_originalsize1258,2.95243597,2.618832111,0.009597294,2.942838669,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.791255236,2.804344416,1.86E-05,2.791236639,0.001426492,1,0.999913622,0.999921697
s0_size1258_originalsize1258,2.956031084,2.615725994,0.00954718,2.94648385,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.863356352,2.873732567,1.69E-05,2.863339424,0.004932119,1,0.999922651,0.999922938
s0_size1258_originalsize1258,2.950015783,2.623192072,0.009632014,2.940383673,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.76741147,2.776557446,6.32E-05,2.767348289,0.003437448,1,0.999712121,0.999879272
s0_size1258_originalsize1258,2.952438593,2.619142056,0.009291654,2.943146944,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.862099409,2.872136354,2.53E-05,2.862074137,0.005988513,1,0.999877616,0.9999434
s0_size1258_originalsize1258,2.955943584,2.615291595,0.009639143,2.94630456,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.699103832,2.710426092,3.89E-05,2.69906497,0.002475413,1,0.999822499,0.999858936
s0_size1258_originalsize1258,2.952880383,2.617835522,0.009487697,2.943392754,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.77554369,2.785102367,1.81E-05,2.77552557,0.00212,1,0.999914499,0.999903618
s0_size1258_originalsize1258,2.954764605,2.61477685,0.009331627,2.945432901,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.738046169,2.750496864,4.25E-05,2.738003731,0.004152211,1,0.999807158,0.99989756
s0_size1258_originalsize1258,2.959384203,2.611935616,0.009555235,2.949828863,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.941884279,2.954464912,4.41E-05,2.941840172,0.004423254,1,0.999773792,0.999898976
s0_size1258_originalsize1258,2.955858231,2.615284681,0.009666688,2.946191549,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.836303711,2.846934319,1.47E-05,2.836288929,0.002320655,1,0.999931342,0.999928409
s0_size1258_originalsize1258,2.952099562,2.621086836,0.00927516,2.942824364,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.904765606,2.91704607,1.84E-05,2.904747248,0.00351463,1,0.999913213,0.999891881
s0_size1258_originalsize1258,2.960932732,2.610835075,0.009516747,2.951416016,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.694254398,2.705551624,3.38E-05,2.694220543,0.003616157,1,0.999867793,0.999900287
s0_size1258_originalsize1258,2.953699827,2.620153904,0.009157115,2.944542646,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.763611794,2.771283865,2.70E-05,2.763584852,0.007443683,1,0.999879918,0.999936188
s0_size1258_originalsize1258,2.958132744,2.61370635,0.009650768,2.948482037,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.735687017,2.746028423,2.12E-05,2.735665798,0.003300267,1,0.999919093,0.999934049
s0_size1258_originalsize1258,2.959112883,2.611634493,0.009725695,2.949387074,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.680597544,2.691222429,1.28E-05,2.680584669,0.003306912,1,0.999944165,0.999939192
s0_size1258_originalsize1258,2.958456516,2.611979246,0.009639815,2.948816776,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.718858957,2.729729176,1.80E-05,2.718841076,0.004495414,1,0.999926529,0.999927133
s0_size1258_originalsize1258,2.956627369,2.616606236,0.00966951,2.946957827,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.823703766,2.836221218,1.59E-05,2.823687792,0.00218485,1,0.999935277,0.999945541
s0_size1258_originalsize1258,2.955989838,2.61785078,0.009331542,2.946658373,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.654337883,2.663651466,2.04E-05,2.654317379,0.003597533,1,0.999929887,0.999896194
s0_size1258_originalsize1258,2.957942963,2.615007401,0.009560682,2.948382378,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.825401306,2.835642099,2.00E-05,2.825381279,0.004307482,1,0.999904924,0.99992476
s0_size1258_originalsize1258,2.954018831,2.620666265,0.009226917,2.944792032,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.705909014,2.71403861,1.96E-05,2.705889463,0.004298364,1,0.999913188,0.999923001
s0_size1258_originalsize1258,2.959988594,2.611035585,0.009771638,2.950217009,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.793865681,2.80264163,5.52E-05,2.793810368,0.003510455,1,0.99973645,0.999893498
s0_size1258_originalsize1258,2.958180428,2.612718582,0.009048359,2.949131966,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.721115112,2.73197937,3.85E-05,2.721076488,0.001842853,1,0.999869171,0.999822696
s0_size1258_originalsize1258,2.963321447,2.608703375,0.009296119,2.954025269,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.706243277,2.717766285,0.00010044,2.706142902,0.002417851,1,0.999614756,0.999763428
s0_size1258_originalsize1258,2.953447819,2.620490551,0.008477177,2.944970608,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.69389534,2.70040369,6.82E-05,2.693827152,0.0064671,1,0.999695234,0.999755378
s0_size1258_originalsize1258,2.961694479,2.610449553,0.009601478,2.952092886,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.790073395,2.801223755,3.00E-05,2.790043354,0.004013882,1,0.999857011,0.999835368
s0_size1258_originalsize1258,2.962212563,2.607843161,0.009568643,2.952643871,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.83593297,2.84749341,2.93E-05,2.835903645,0.004228743,1,0.999856666,0.999910577
s0_size1258_originalsize1258,2.96143508,2.610070467,0.009893822,2.951541185,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.800226688,2.80648613,1.90E-05,2.800207615,0.011395941,1,0.99990908,0.999931413
s0_size1258_originalsize1258,2.962733269,2.607652426,0.009294788,2.95343852,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777373075,2.784691572,4.08E-05,2.777332306,0.010846773,1,0.99980758,0.999915379
s0_size1258_originalsize1258,2.966219425,2.603638649,0.009624779,2.956594706,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.900689125,2.908653736,1.57E-05,2.900673389,0.006043561,1,0.999920245,0.999928713
s0_size1258_originalsize1258,2.957729101,2.615499973,0.009000522,2.948728561,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.730151892,2.739957809,3.47E-05,2.730117083,0.002806639,1,0.999867586,0.999886073
s0_size1258_originalsize1258,2.962878704,2.610266924,0.009422373,2.953456402,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.788931608,2.798528433,2.00E-05,2.788911581,0.002865625,1,0.999916512,0.999920607
s0_size1258_originalsize1258,2.966222763,2.604646206,0.009731798,2.956490993,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.846128464,2.859414577,1.73E-05,2.846111298,0.002634656,1,0.999921197,0.999929627
s0_size1258_originalsize1258,2.963240862,2.609473228,0.009538915,2.953701973,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.834736586,2.847365379,1.33E-05,2.834723234,0.005575836,1,0.999938488,0.99993159
s0_size1258_originalsize1258,2.962918758,2.609323263,0.00997558,2.952943087,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.857793331,2.870154381,1.22E-05,2.857781172,0.001638314,1,0.999943041,0.999935937
s0_size1258_originalsize1258,2.969739199,2.601177692,0.010322341,2.959416866,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.729957342,2.74087286,2.12E-05,2.729936123,0.005242746,1,0.999901964,0.999823666
s0_size1258_originalsize1258,2.95992732,2.612840414,0.009405078,2.950522184,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.691654682,2.70449996,1.95E-05,2.691635132,0.002396031,1,0.999913408,0.999924597
s0_size1258_originalsize1258,2.963223696,2.608697653,0.009774605,2.953449011,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.67860961,2.687690735,2.11E-05,2.67858839,0.003592952,1,0.999904562,0.999939643
s0_size1258_originalsize1258,2.963906527,2.607947826,0.009601047,2.95430541,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.833322287,2.840813875,1.25E-05,2.83330965,0.010168817,1,0.99994085,0.99995937
s0_size1258_originalsize1258,2.967861891,2.603580236,0.009535544,2.95832634,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.830812693,2.83878541,2.00E-05,2.830792665,0.00658535,1,0.999907908,0.999948202
s0_size1258_originalsize1258,2.967846155,2.603334188,0.009604742,2.958241463,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.707766294,2.719440699,3.03E-05,2.707736015,0.004311929,1,0.999877306,0.999929357
s0_size1258_originalsize1258,2.964756966,2.60705471,0.009149577,2.955607414,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.734451056,2.746677399,3.16E-05,2.734419346,0.00375254,1,0.999894901,0.999780016
s0_size1258_originalsize1258,2.974019289,2.595682383,0.009979445,2.964039803,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.804373503,2.8151443,2.76E-05,2.804345846,0.006660934,1,0.999892438,0.999786866
s0_size1258_originalsize1258,2.9568367,2.616688251,0.008534401,2.948302269,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.802060843,2.809168816,9.25E-05,2.801968336,0.010883397,1,0.999553814,0.999834874
s0_size1258_originalsize1258,2.968149662,2.603200436,0.008856555,2.959293127,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.768802643,2.780372143,9.54E-05,2.768707275,0.008485382,1,0.999609935,0.999637452
s0_size1258_originalsize1258,2.971233368,2.599611282,0.00909759,2.962135792,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.835367441,2.847634792,4.86E-05,2.835318804,0.005296311,1,0.999786226,0.999789406
s0_size1258_originalsize1258,2.949148893,2.629841089,0.007589803,2.941559076,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.860699892,2.863546371,0.000134488,2.860565424,0.015645597,1,0.999335012,0.999408289
s0_size1258_originalsize1258,2.961324453,2.608888865,0.008045848,2.953278542,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.76542592,2.776429415,0.000204387,2.765221596,0.007584728,1,0.999107118,0.999463359
s0_size1258_originalsize1258,2.959372282,2.615007877,0.008904757,2.950467587,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.717797756,2.726565838,6.16E-05,2.717736244,0.008411869,1,0.999721594,0.999768207
s0_size1258_originalsize1258,2.970159531,2.599492788,0.009262118,2.960897446,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.8376441,2.850065708,5.73E-05,2.83758688,0.005938683,1,0.999725685,0.999785767
s0_size1258_originalsize1258,2.960657597,2.611481428,0.008243999,2.952413559,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.824932098,2.833976746,3.96E-05,2.824892521,0.003788498,1,0.999818631,0.999868789
s0_size1258_originalsize1258,2.96254611,2.610142231,0.008814042,2.953732014,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.892501593,2.901876688,5.79E-05,2.892443657,0.006846089,1,0.999741455,0.999827341
s0_size1258_originalsize1258,2.965363741,2.607143641,0.009271627,2.956092119,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.72346139,2.733916759,2.84E-05,2.723433018,0.003809739,1,0.99986945,0.99991278
s0_size1258_originalsize1258,2.963946819,2.607768059,0.009424076,2.954522848,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.588354111,2.598701,3.44E-05,2.588319778,0.002568887,1,0.99984987,0.99990662
s0_size1258_originalsize1258,2.96724987,2.603326559,0.009358598,2.957891226,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.805105448,2.817355633,2.26E-05,2.805082798,0.00282895,1,0.999906936,0.999896721
s0_size1258_originalsize1258,2.969694376,2.600793839,0.009418744,2.96027565,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.718622923,2.731253624,5.83E-05,2.71856451,0.003970173,1,0.999737345,0.999910966
s0_size1258_originalsize1258,2.964522123,2.608505487,0.009214229,2.955307961,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.871515512,2.881499767,5.46E-05,2.871460915,0.002975966,1,0.999729402,0.999883492
s0_size1258_originalsize1258,2.970134497,2.600049973,0.008794399,2.961340189,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777961969,2.791542292,3.69E-05,2.777925014,0.003101548,1,0.999863848,0.999850797
s0_size1258_originalsize1258,2.963693857,2.610186338,0.008702888,2.954990864,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.788957596,2.79783988,4.64E-05,2.788911104,0.007033007,1,0.999779011,0.99987312
s0_size1258_originalsize1258,2.974209547,2.597705603,0.009700094,2.964509487,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.728005171,2.735317707,1.94E-05,2.727985859,0.00892204,1,0.999912901,0.999938199
s0_size1258_originalsize1258,2.967399597,2.603521824,0.00924183,2.958157778,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.85623765,2.86606884,2.47E-05,2.856213093,0.00548134,1,0.999917529,0.999906321
s0_size1258_originalsize1258,2.966129303,2.60615778,0.009429563,2.956699848,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.761009216,2.772712708,1.14E-05,2.760997772,0.002256737,1,0.999949444,0.999947492
s0_size1258_originalsize1258,2.973500013,2.59709549,0.009454094,2.964046001,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.783375502,2.793533802,4.36E-05,2.783331871,0.007423222,1,0.999814729,0.999904597
s0_size1258_originalsize1258,2.969152212,2.603736162,0.009112201,2.960040092,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.846957445,2.855298281,3.11E-05,2.846926212,0.005754909,1,0.999853769,0.999851073
s0_size1258_originalsize1258,2.97058177,2.600308895,0.009416806,2.961164951,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.812729597,2.822983027,3.01E-05,2.812699556,0.006318497,1,0.999855281,0.999939508
s0_size1258_originalsize1258,2.970776081,2.600318193,0.009480739,2.961295366,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.716158152,2.728931665,1.82E-05,2.716139793,0.002418698,1,0.999923,0.999878092
s0_size1258_originalsize1258,2.969714642,2.601301908,0.00949676,2.960217953,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.85438633,2.863764286,2.12E-05,2.85436511,0.006476132,1,0.999901716,0.999926899
s0_size1258_originalsize1258,2.973422766,2.598125458,0.008808176,2.96461463,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.732871056,2.745086908,2.90E-05,2.732841969,0.003700354,1,0.999869672,0.999836914
s0_size1258_originalsize1258,2.973048925,2.597563744,0.008873378,2.964175463,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.780634403,2.792564392,4.78E-05,2.78058672,0.001846324,1,0.999773465,0.999888983
s0_size1258_originalsize1258,2.968839645,2.602924347,0.00892326,2.959916353,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.769056797,2.778376579,1.86E-05,2.7690382,0.004246367,1,0.999915692,0.999899968
s0_size1258_originalsize1258,2.981452227,2.58890152,0.009602187,2.971850157,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.672003746,2.682552814,1.80E-05,2.671985626,0.008148475,1,0.99992018,0.999906021
s0_size1258_originalsize1258,2.967003345,2.605650187,0.008992647,2.958010674,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.785011768,2.797591925,2.03E-05,2.784991503,0.002812014,1,0.999903222,0.999906051
s0_size1258_originalsize1258,2.97377491,2.598012686,0.009697434,2.964077473,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.791505337,2.802985191,3.04E-05,2.791474819,0.002417948,1,0.99987806,0.999911325
s0_size1258_originalsize1258,2.969108582,2.603752613,0.009342088,2.959766388,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.880856037,2.891405582,2.15E-05,2.880834579,0.002556091,1,0.999891686,0.999888272
s0_size1258_originalsize1258,2.974051476,2.59770751,0.009593732,2.96445775,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.714099407,2.725266933,6.14E-05,2.714037895,0.001545904,1,0.999726157,0.999806384
s0_size1258_originalsize1258,2.977108002,2.593032122,0.009215899,2.96789217,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.843553782,2.854963303,5.12E-05,2.843502522,0.008293688,1,0.999761502,0.999818322
s0_size1258_originalsize1258,2.966902971,2.60825038,0.008817587,2.958085299,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.701898575,2.712291002,8.13E-05,2.701817274,0.002573784,1,0.999628041,0.999824612
s0_size1258_originalsize1258,2.972328186,2.598815918,0.008550542,2.963777542,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.790553093,2.80092597,6.49E-05,2.790488243,0.001692419,1,0.999694326,0.999781654
s0_size1258_originalsize1258,2.975822687,2.594544172,0.008899157,2.966923475,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.729666471,2.741559982,2.79E-05,2.729638577,0.003723714,1,0.999870391,0.999911264
s0_size1258_originalsize1258,2.97622323,2.596968889,0.009200769,2.967022419,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.717522383,2.725683689,3.64E-05,2.717485905,0.00706227,1,0.999855044,0.999875886
s0_size1258_originalsize1258,2.97687459,2.594431877,0.008703539,2.96817112,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.737509251,2.748097897,5.97E-05,2.737449646,0.004428808,1,0.999722227,0.999778017
s0_size1258_originalsize1258,2.972818375,2.599046469,0.008917215,2.963901043,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.826541662,2.836982965,4.86E-05,2.826493025,0.003774474,1,0.99977727,0.99985217
s0_size1258_originalsize1258,2.975039482,2.595654249,0.009501023,2.965538502,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.724029303,2.733448029,5.78E-05,2.723971367,0.005124584,1,0.999732862,0.99987785
s0_size1258_originalsize1258,2.979656458,2.589130163,0.009290251,2.97036624,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.746090651,2.756263733,1.95E-05,2.7460711,0.006733586,1,0.999915362,0.999894476
s0_size1258_originalsize1258,2.977798939,2.594820261,0.008703111,2.969095945,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.738392115,2.747220039,5.72E-05,2.738334894,0.008995559,1,0.999762916,0.999782197
s0_size1258_originalsize1258,2.97384572,2.598771334,0.008973305,2.96487236,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.814801216,2.823956966,4.47E-05,2.814756632,0.005195468,1,0.999785469,0.999873388
s0_size1258_originalsize1258,2.968811989,2.607522011,0.008390523,2.960421562,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.811109066,2.818284988,5.97E-05,2.811049461,0.00835528,1,0.999716296,0.999718928
s0_size1258_originalsize1258,2.97430706,2.59826231,0.00883921,2.96546793,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.832815886,2.842405319,3.48E-05,2.832781076,0.003629655,1,0.999829764,0.999822395
s0_size1258_originalsize1258,2.979058504,2.591017723,0.009715845,2.969342709,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.701961994,2.712414265,3.10E-05,2.701931,0.006788362,1,0.999863028,0.999766962
s0_size1258_originalsize1258,2.973662615,2.597949982,0.008977185,2.96468544,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.848625422,2.859202862,4.73E-05,2.848577976,0.002534044,1,0.999766186,0.999854618
s0_size1258_originalsize1258,2.977027655,2.595887184,0.0090783,2.96794939,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.846274137,2.855296135,1.68E-05,2.84625721,0.007521836,1,0.999917376,0.999928143
s0_size1258_originalsize1258,2.975609064,2.600521564,0.008607876,2.9670012,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.825469732,2.829804897,0.000100614,2.82536912,0.013765992,1,0.999510662,0.999798905
s0_size1258_originalsize1258,2.97680831,2.59452486,0.008270989,2.968537331,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.73936367,2.745718479,7.91E-05,2.739284515,0.008173661,1,0.999651131,0.999582358
s0_size1258_originalsize1258,2.978391171,2.59439826,0.009207307,2.969183922,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.758112669,2.762244225,3.35E-05,2.758079052,0.007595031,1,0.999842899,0.999890101
s0_size1258_originalsize1258,2.979561567,2.590545416,0.008775854,2.970785618,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.823013067,2.828114033,4.83E-05,2.822964668,0.014031778,1,0.999780045,0.999865492
s0_size1258_originalsize1258,2.985175848,2.585212469,0.00949823,2.975677729,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.795032024,2.805043697,3.63E-05,2.794995785,0.012790141,1,0.999837048,0.999701247
s0_size1258_originalsize1258,2.974313736,2.596235514,0.009086783,2.965226889,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.803182602,2.812919378,4.28E-05,2.803139687,0.006874968,1,0.999815926,0.999854781
s0_size1258_originalsize1258,2.980188608,2.591319323,0.009633387,2.970555305,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.685425043,2.698119164,2.50E-05,2.685400009,0.007881152,1,0.999894538,0.999737016
s0_size1258_originalsize1258,2.973548651,2.599282265,0.009030853,2.964517832,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.751543999,2.760404587,2.90E-05,2.751514912,0.007282659,1,0.999891417,0.999903683
s0_size1258_originalsize1258,2.984776974,2.583883286,0.009096664,2.975680351,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.760831356,2.772977352,4.68E-05,2.760784626,0.004398663,1,0.999783786,0.999794827
s0_size1258_originalsize1258,2.964616776,2.612500429,0.007766656,2.956850052,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.827061415,2.834001541,8.03E-05,2.826981068,0.010215929,1,0.999611018,0.999588536
s0_size1258_originalsize1258,2.961923361,2.615038633,0.006696216,2.955227137,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.789190292,2.799082279,0.000368204,2.788822174,0.006064472,1,0.998639312,0.998833517
s0_size1258_originalsize1258,2.966127872,2.608183384,0.007796662,2.958331108,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.708941698,2.722282648,0.000140017,2.708801746,0.003548835,1,0.999357327,0.999620818
s0_size1258_originalsize1258,2.968575239,2.604915857,0.007916998,2.960658312,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.717612982,2.730594158,6.77E-05,2.717545271,0.005291055,1,0.999757119,0.999664126
s0_size1258_originalsize1258,2.974769592,2.596204758,0.008567324,2.966202259,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.724182606,2.737034082,5.63E-05,2.724126339,0.003952648,1,0.999772407,0.99980162
s0_size1258_originalsize1258,2.973268747,2.598304033,0.008237249,2.965031385,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.768480778,2.781112671,6.21E-05,2.768418789,0.003163094,1,0.999711358,0.999770004
s0_size1258_originalsize1258,2.978746414,2.592937946,0.009020924,2.969725609,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.720029116,2.733743668,3.41E-05,2.719995022,0.001699755,1,0.99986968,0.999877868
s0_size1258_originalsize1258,2.978157043,2.593508005,0.009070459,2.969086647,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.935069084,2.949927807,1.57E-05,2.935053349,0.001855587,1,0.999918647,0.99990452
s0_size1258_originalsize1258,2.980098248,2.590483189,0.008911096,2.971187115,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.794640064,2.809581757,3.59E-05,2.794604301,0.001962297,1,0.999833001,0.999902841
s0_size1258_originalsize1258,2.982105017,2.588411093,0.00935576,2.972749233,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.795899391,2.807467461,1.90E-05,2.795880318,0.003542432,1,0.999914844,0.999909396
s0_size1258_originalsize1258,2.980402946,2.591880083,0.009153958,2.971249104,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.805698872,2.818550587,2.30E-05,2.805675983,0.003950845,1,0.99989181,0.999920323
s0_size1258_originalsize1258,2.980486631,2.592928171,0.008752368,2.971734285,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.733011246,2.744469166,1.48E-05,2.732996464,0.002391626,1,0.999933193,0.99992129
s0_size1258_originalsize1258,2.983875751,2.588864565,0.009507081,2.974368572,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.757225513,2.77001667,4.58E-05,2.757179737,0.002213169,1,0.999783967,0.999863721
s0_size1258_originalsize1258,2.983019352,2.587585211,0.009305735,2.973713636,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.783020973,2.794309616,1.17E-05,2.783009291,0.002080994,1,0.999950362,0.999944868
s0_size1258_originalsize1258,2.98286581,2.589020967,0.009271794,2.97359395,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.851277113,2.862443686,1.31E-05,2.851264,0.003311381,1,0.999936204,0.999942522
s0_size1258_originalsize1258,2.988197803,2.583496332,0.009306365,2.978891373,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.748762608,2.75863266,1.80E-05,2.748744488,0.005489391,1,0.999921673,0.999930683
s0_size1258_originalsize1258,2.982557058,2.589546919,0.008932362,2.973624706,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.838421106,2.84924221,2.23E-05,2.838398933,0.002131092,1,0.999890717,0.999924588
